Date,Open,High,Low,Close,Volume
2024-05-06,58.78665220772374,58.862142414397695,58.409211973067485,58.833831787109375,9310700
2024-05-07,59.2207082313343,59.27732588455574,58.73947077745079,59.08860397338867,9807000
2024-05-08,59.30563735961914,59.41887267455527,58.956504137494406,59.30563735961914,10484400
2024-05-09,59.26789409605967,59.58872027971889,59.21127644027114,59.333946228027344,9113700
2024-05-10,59.37169771867641,59.786886731818264,59.249031509858895,59.69252395629883,8371700
2024-05-13,59.67364631274948,60.03221400880319,59.61702865568091,59.99447250366211,10137600
2024-05-14,59.99447613806691,60.1643219204191,59.258460949873644,59.541542053222656,10852200
2024-05-15,59.50379878612179,59.81518691072574,59.4471811272977,59.56985092163086,9838900
2024-05-16,59.67364364254776,60.13600855608553,59.51322875448384,59.74913024902344,10228000
2024-05-17,59.76800591971181,59.79631294867109,59.39056206892194,59.475486755371094,11539000
2024-05-20,59.38112635099935,59.456612959836356,58.93763037552896,59.04142761230469,11000900
2024-05-21,59.2773304099056,59.42830723045091,58.91875911127123,59.36225509643555,9796200
2024-05-22,59.17353508072362,59.466054254783856,59.12635549770008,59.447181701660156,7419400
2024-05-23,58.965941004772375,59.333946771842655,58.55075205766027,58.588497161865234,9834300
2024-05-24,58.711168851615156,58.89988717960753,58.47526734205331,58.50357437133789,8203100
2024-05-28,58.305421759157646,58.62624797700988,57.937415956238944,58.3337287902832,12347000
2024-05-29,58.003464359664605,58.3903426916082,57.626020504298054,58.22049331665039,11861800
2024-05-30,58.36203399752025,58.579066561272356,58.12613247998853,58.47526931762695,9433800
2024-05-31,58.49414180936657,59.47548938559056,58.21105710896948,59.38113021850586,19816600
2024-06-03,59.173535731433724,59.53210704558428,58.928199737270596,59.38113021850586,9369000
2024-06-04,59.635904813626276,60.36248192519761,59.39056521773386,60.334171295166016,11895600
2024-06-05,60.38135190730872,60.45683851851144,59.77744101983007,60.3152961730957,9632500
2024-06-06,60.31529700016031,60.730485965968306,60.23981038792248,60.53232955932617,8658500
2024-06-07,60.4757120293544,60.5983854308932,60.2115070704475,60.30586624145508,9523100
2024-06-10,60.33416307759355,60.381346254695984,59.796307974679344,60.003902435302734,15685300
2024-06-11,60.00391255817244,60.06053022050433,59.513236950010935,59.96616744995117,8396000
2024-06-12,60.09826478353076,60.09826478353076,59.15465878448261,59.333946228027344,9569600
2024-06-13,59.31508196512076,59.48493135665083,58.92820359542931,59.43775177001953,9668900
2024-06-14,59.318877613871116,59.61366291242766,59.04310767925228,59.480533599853516,8179200
2024-06-17,59.3093605092331,59.81335466437742,59.1286855494652,59.54709243774414,10532700
2024-06-18,59.46151514935973,59.737285086487354,59.37593150085466,59.556610107421875,10651700
2024-06-20,59.337894081690195,59.6612096674062,58.909975861257024,59.12868881225586,13306300
2024-06-21,59.12869167280697,60.003543519126225,59.12869167280697,59.68973922729492,28278100
2024-06-24,59.898943700124796,60.91643252811763,59.82286773494682,60.83085250854492,13212500
2024-06-25,60.80231712057513,60.92593873989519,60.39341791070996,60.70722579956055,10235300
2024-06-26,60.28882826577814,60.96398618127377,60.12716864196117,60.90693283081055,9402500
2024-06-27,60.90692902180244,61.11612704541934,60.49802614654377,60.77379608154297,8494100
2024-06-28,60.7642898802241,60.916434560653144,60.40293628857516,60.52655792236328,17358800
2024-07-01,60.88790516173479,61.144659727536535,60.022561018946256,60.17470932006836,10033400
2024-07-02,60.15569306961756,60.26980702128427,59.77532411323392,60.05109405517578,8878200
2024-07-03,60.089122775662794,60.54556765701321,59.84188315857771,60.22225570678711,9154200
2024-07-05,60.22226129127119,60.65968722302403,59.90845336577342,60.63115692138672,11735500
2024-07-08,60.46950412962899,60.46950412962899,59.75630821850465,59.870418548583984,11235100
2024-07-09,59.96551245617768,60.127168451981944,59.518575198950955,59.61366653442383,11657500
2024-07-10,59.64220063151526,59.77532996064775,59.233301333464205,59.746803283691406,11930400
2024-07-11,59.566117928160665,60.34587844857706,59.33789728328363,60.003543853759766,11431600
2024-07-12,60.345876230395014,60.963980740261825,60.27931157579417,60.574100494384766,9201500
2024-07-15,60.65968579742061,60.802322792247736,60.24127523992359,60.29833221435547,8207500
2024-07-16,60.31735490286205,61.15416881414347,60.279316917576004,61.11613082885742,9025100
2024-07-17,61.306317582367605,62.18116943365695,61.249264234893275,62.01000213623047,12508200
2024-07-18,61.62012081528988,62.580552614718954,61.544044854443136,61.99098205566406,11128200
2024-07-19,62.418901931971334,62.418901931971334,61.63914140467994,62.08607864379883,13775700
2024-07-22,62.04803942101409,62.08607740390324,61.163676270100645,61.591590881347656,11794200
2024-07-23,62.21921128031025,62.79927786566192,61.66767137046703,61.772274017333984,11810300
2024-07-24,61.89588957182317,62.732710713530935,61.64865355723102,62.58055877685547,13244600
2024-07-25,62.799274076945004,63.60756127260379,62.62810677921697,62.82780075073242,16328600
2024-07-26,62.82780729613715,63.81677320215148,62.77075394261849,63.75971984863281,13530100
2024-07-29,63.59804862877735,63.74068924972549,63.132096038349886,63.550506591796875,12140200
2024-07-30,63.21768468369406,64.5014357900567,63.1035707334605,64.35879516601562,13258000
2024-07-31,64.18761563694414,64.29221825764157,63.34129061857572,63.464908599853516,15576800
2024-08-01,63.71216357440057,64.76769402894391,63.4268823280362,64.62505340576172,16495900
2024-08-02,65.16708078789621,66.25113789641343,64.36830492056916,65.92782592773438,22514800
2024-08-05,65.6045115621973,66.13703610151985,64.40634767248028,64.75818634033203,25484300
2024-08-06,64.80573128299704,65.46186653424738,64.44437407433401,64.71063995361328,12969100
2024-08-07,64.71064064182833,65.78518645979938,64.50143536195706,65.10051727294922,13365300
2024-08-08,64.66309636625266,65.48089493010853,64.52045573209101,65.3572769165039,15240900
2024-08-09,65.32873826456945,65.41432554088294,64.90082364801253,65.30972290039062,12080400
2024-08-12,65.09100379646627,65.176591069475,64.50143321464203,64.82474517822266,11012300
2024-08-13,64.73916731544651,65.24315789604358,64.6726026586696,65.10051727294922,9877600
2024-08-14,64.88179925820148,65.50940775884597,64.78670068552587,65.2146224975586,14328000
2024-08-15,65.25266992030764,65.53794391461756,65.13855596958156,65.28119659423828,11285100
2024-08-16,65.46185994482022,65.89929307495937,65.27167730519659,65.7851791381836,12651200
2024-08-19,65.94683985483576,66.01340450899625,65.47137596654566,65.59500122070312,9843900
2024-08-20,65.60451102945649,65.98488362445411,65.39530573945761,65.97537231445312,11957400
2024-08-21,66.07046399030598,66.68856123061511,65.92782337523347,66.15604400634766,8792400
2024-08-22,66.48886984573743,66.48886984573743,65.41432404659412,65.92782592773438,12509200
2024-08-23,65.9943959723544,66.4223106140792,65.55697002047904,66.3652572631836,11834700
2024-08-26,66.4032843529868,67.43979208420208,66.30819303209591,67.36371612548828,12912200
2024-08-27,67.82016572542489,68.0198596790433,67.56341842934489,67.9913330078125,16988400
2024-08-28,68.09594325350196,68.28612591964209,67.80115794448363,68.22907257080078,13272600
2024-08-29,68.37170265660363,68.6759992285147,67.73458284275898,68.51434326171875,17201700
2024-08-30,68.65698748456153,69.00883339889788,68.25759953099293,68.91374206542969,18624200
2024-09-03,68.885209926083,69.69349707894501,68.70453132832446,69.42723846435547,14755800
2024-09-04,69.70301280128838,69.92172213926176,68.38122369874175,68.99932098388672,18140800
2024-09-05,69.056378015756,69.11343136097179,67.49685703649658,67.67752838134766,23866100
2024-09-06,67.50635384307229,68.15298495443933,67.4112625262541,67.64899444580078,17485700
2024-09-09,67.7345947137727,68.76159128958507,67.49686274858396,68.32416534423828,12939300
2024-09-10,68.43826728473333,68.86618184494948,68.01034546951463,68.03887939453125,10277600
2024-09-11,67.85821574434752,67.8677270547795,67.10698183031207,67.59195709228516,11418200
2024-09-12,67.51587204253866,67.87722198533139,67.19256008135619,67.73458862304688,12337800
2024-09-13,67.82554032497306,68.42873659534432,67.48086613371328,68.37129211425781,11073800
2024-09-16,68.71596974484186,69.1659710151846,68.57235853493765,69.03192901611328,10786500
2024-09-17,68.84044080992071,69.27128903833085,68.66810005760847,68.74469757080078,12974400
2024-09-18,68.83086511743569,69.30001210805048,68.23724534021015,68.69682312011719,10719700
2024-09-19,68.51490147777433,68.87873599419747,67.59575328135998,67.61490631103516,13635600
2024-09-20,67.41385116204746,68.74470199424992,67.38512161419604,68.59150695800781,48578500
2024-09-23,68.50534020589392,69.12767495238171,68.1510821632579,68.67768096923828,11613000
2024-09-24,68.18937324382755,68.7638399553737,67.59575350254353,68.29469299316406,13330600
2024-09-25,68.65852996359129,68.85959297596992,68.27554966655227,68.40959167480469,12329100
2024-09-26,67.84468739613759,68.56277256561005,67.82553436763054,68.36170959472656,10815200
2024-09-27,68.49575332200814,69.12766448879327,68.41915581550684,68.73511505126953,11175700
2024-09-30,68.93618891680222,69.12767540856343,68.63938266314992,68.8021469116211,18015300
2024-10-01,69.03193497643822,69.65427705714109,68.58193366724166,68.65853118896484,13294500
2024-10-02,68.35213131829677,68.3904300695834,67.41383747836389,67.9883041381836,11155500
2024-10-03,67.84469317937642,67.96915865632161,67.21277467009921,67.51915740966797,9374800
2024-10-04,66.98298852839054,67.2893712637822,66.75320330303194,67.18405151367188,12684800
2024-10-07,67.0691711366084,67.11703910794957,65.93938328562702,66.07342529296875,14512000
2024-10-08,66.10213355811348,66.48511377156174,65.92979282729877,66.23617553710938,13549700
2024-10-09,66.24575379888533,66.77234521462125,66.13085754039777,66.60958099365234,9037700
2024-10-10,66.8585284327725,66.93512594896883,66.05426912219347,66.30320739746094,8635200
2024-10-11,66.50426124955712,66.62872671769684,66.06383654913174,66.60958099365234,8786300
2024-10-14,66.60957851076115,67.47128215544718,66.51383528462713,67.34680938720703,7659300
2024-10-15,67.46170564141181,68.17979079452684,67.17447596300974,67.34680938720703,10358700
2024-10-16,67.10746168170593,67.69150497923503,66.99257270825197,67.5670394897461,7937300
2024-10-17,67.62448464606771,67.68193643810501,66.61916959468407,66.92555236816406,14674600
2024-10-18,66.89682901289746,67.54789330881646,66.64789073084981,67.44257354736328,15087500
2024-10-21,67.02129639292757,67.33725568620363,66.36065556239426,66.49469757080078,11981200
2024-10-22,66.06384930160003,66.78193462009568,65.75746652456489,66.49469757080078,18603300
2024-10-23,64.13938188192455,65.77661561523163,63.74683235287622,65.11598205566406,24655200
2024-10-24,64.77128507307735,65.14468878446651,64.1010678516746,64.4361801147461,17568800
2024-10-25,64.21597570143868,64.81916473530687,63.94789168638614,64.07235717773438,11138100
2024-10-28,64.11064924124214,64.53192825217373,63.76596774225099,63.83298873901367,10761400
2024-10-29,63.4691689344714,63.517036906474736,62.73193057915196,62.77022933959961,16525900
2024-10-30,62.72235303718343,63.70852224732298,62.540435775403665,63.11490249633789,14177800
2024-10-31,63.00958055443841,63.18192129520046,62.482989122200216,62.53085708618164,13383700
2024-11-01,62.684054184423,62.865971445920096,62.128733189661816,62.243629455566406,12163100
2024-11-04,62.3106561140323,62.636184606568754,61.89895358805063,62.339378356933594,10984500
2024-11-05,61.88937829283109,62.684061117566884,61.88937829283109,62.58831787109375,8780200
2024-11-06,61.67873158293833,62.100010584036106,60.49149939453807,60.98937225341797,22899300
2024-11-07,61.55427685140066,61.65002010343226,60.893635994321365,60.95108413696289,14856100
2024-11-08,61.19043934380518,61.50639496345322,61.027675102368136,61.20001220703125,14719300
2024-11-11,61.26703772035306,61.391506858265,60.5585253034358,60.66384506225586,13980900
2024-11-12,60.970224752716305,61.03724574997762,60.4340531222553,60.510650634765625,15021000
2024-11-13,60.367032080524254,60.568095072160105,59.83086410282865,60.31916046142578,13177600
2024-11-14,60.4244811168293,60.4244811168293,59.77341686073432,59.888309478759766,15910800
2024-11-15,59.830866800625344,59.96490880109325,58.77767287111786,59.1127815246582,26284300
2024-11-18,59.21809606148427,59.495756570737186,58.94043920460184,59.2276725769043,16062100
2024-11-19,59.26596813869299,59.95532746458,59.0074570218465,59.926605224609375,16254800
2024-11-20,60.03192887366738,60.32873511229682,59.380864607994944,60.30958938598633,18904900
2024-11-21,60.46278196849085,61.09469686808056,60.271291830233544,61.04682159423828,17292300
2024-11-22,61.50639496345322,61.736187509325525,60.941504723851295,61.20001220703125,19562200
2024-11-25,61.582997405837745,61.95640119182891,61.12342323443548,61.64044189453125,36805300
2024-11-26,61.57341485572155,61.88937412205747,61.334053103298764,61.80320739746094,14473300
2024-11-27,62.19575444236716,62.329796434106306,61.51596796862132,61.68830871582031,13263400
2024-11-29,61.76066256906256,61.98254886181771,61.519489016209725,61.81855010986328,10648400
2024-12-02,61.78960971320668,61.92466837416371,61.11430904827652,61.403724670410156,16500100
2024-12-03,61.47125138158514,61.818547169289154,60.805599895128324,61.2783088684082,24874500
2024-12-04,61.046776005912434,61.1143053322849,59.715480417364745,60.0145378112793,28137700
2024-12-05,60.26536590501053,60.89242447930745,59.908420963872366,60.69948196411133,21040400
2024-12-06,60.61266161463749,61.12395615115641,60.303951382696425,60.323246002197266,15581100
2024-12-09,60.47759771867213,60.70912946663961,59.7154805084388,60.39077377319336,22348300
2024-12-10,60.487246616144425,60.81524777768933,59.60936169554958,60.68983459472656,14949400
2024-12-11,60.776659034024135,61.38442665478462,60.19783518191949,60.42936325073242,32819000
2024-12-12,61.30724679439633,61.66418803913349,60.98889478694756,61.587013244628906,17542100
2024-12-13,61.32654528382393,61.58701713185267,60.88278006721458,60.892425537109375,13429000
2024-12-16,60.99854308500244,61.60631072022684,60.14959822564942,60.3425407409668,24559700
2024-12-17,60.24607008167356,61.30724837393967,60.12065689729117,61.16254425048828,21902400
2024-12-18,60.59336863314286,61.39407512367494,60.57407401312043,60.631954193115234,20946100
2024-12-19,60.48724808409744,60.940658759536575,60.19783615337467,60.246070861816406,21300600
2024-12-20,60.26536594288328,60.83454433902972,60.082068897299195,60.3425407409668,42458100
2024-12-23,60.29430330805429,60.54512599058402,59.35853454309018,60.17853927612305,13010800
2024-12-24,60.004897498493584,60.622310638427734,59.82160044252572,60.622310638427734,5019100
2024-12-26,60.41007400638841,60.52584173116714,60.197840537772684,60.361839294433594,7943800
2024-12-27,60.246070861816406,60.72842530637847,60.01453910919477,60.246070861816406,8542800
2024-12-30,60.13995771384541,60.13995771384541,59.50324993685865,59.84089660644531,8972200
2024-12-31,59.83124658241367,60.22677708528704,59.619009446212985,60.062774658203125,9256700
2025-01-02,60.14960033810159,60.53548538228861,59.445363260521916,59.65760040283203,12991000
2025-01-03,59.715485708155526,59.88913361423343,59.44536469866067,59.570777893066406,10403200
2025-01-06,59.329595858522346,59.39712518541894,58.51924025569086,58.66394805908203,17924200
2025-01-07,58.95336201425937,59.5418350375256,58.4806530296459,58.69289016723633,17799600
2025-01-08,58.837596703854324,59.59006845894154,58.779712845742864,59.53218460083008,14412400
2025-01-10,59.40677178535008,59.4743011093484,58.58676706811423,58.91476821899414,22425000
2025-01-13,58.97265135516756,59.667239204981215,58.567471736043494,59.474300384521484,18016200
2025-01-14,59.483949754090894,59.87948025008506,59.13665396637459,59.85054016113281,16658300
2025-01-15,60.13030327326165,60.41006603772529,59.50324106034658,59.590065002441406,16187200
2025-01-16,59.252417158532744,60.10136199640937,59.15594774335071,60.05312728881836,12585500
2025-01-17,60.1110096902729,60.554774877479346,59.97594736018762,60.496891021728516,17948900
2025-01-21,60.68019227167805,60.99854430023249,60.10136471419436,60.21712875366211,19817100
2025-01-22,59.92771353241224,60.0917159527414,59.4839483386994,59.59971237182617,18191900
2025-01-23,59.61900760386993,59.79265549538217,59.20418249415427,59.35853576660156,16528400
2025-01-24,59.541832897718976,59.821595674403035,59.27171191047352,59.734771728515625,19244600
2025-01-27,60.65124646937623,61.91501643146541,60.26536512405684,61.6159553527832,20742900
2025-01-28,61.26865750796354,61.779955701444194,60.08206606283862,60.159244537353516,14956000
2025-01-29,60.3521914187807,61.123957819517535,60.34254226873072,60.61266326904297,11325600
2025-01-30,61.5966618055826,62.021136076915845,60.99854331788041,61.789608001708984,13201000
2025-01-31,61.45196035046087,61.67384296554483,61.15289925357072,61.239723205566406,12096800
2025-02-03,60.950308656836604,61.38442839828151,60.22677698111924,61.11430740356445,12067900
2025-02-04,61.365134085567604,61.38442870529192,60.14959880344246,60.45830535888672,15678000
2025-02-05,60.50654418008612,61.056427965900404,60.38113099101914,60.892425537109375,10686800
2025-02-06,61.374777460659885,61.49054517505463,60.68983504414969,61.12395477294922,13423400
2025-02-07,61.19148276260334,61.66418803913349,61.03712949352195,61.587013244628906,13184700
2025-02-10,61.837841587727986,62.36843444883542,61.413370978914585,62.27196502685547,16154300
2025-02-11,65.11784790801659,65.28184664742432,64.0663187857787,65.21431732177734,30589100
2025-02-12,64.51008032601652,66.39125954838495,64.51008032601652,66.28514099121094,26033800
2025-02-13,66.56490968114181,67.15338265988808,66.33338162135216,67.0472640991211,24393100
2025-02-14,66.91221184471048,67.55856506013052,66.33338795985455,66.43950653076172,20779100
2025-02-18,66.13079710709069,66.92185809953664,66.00538024136549,66.61315155029297,15569100
2025-02-19,66.76750999822421,67.65504052496836,66.72892075443373,67.59716033935547,16032300
2025-02-20,67.24985870281061,67.5971545068133,66.97009222957817,67.5682144165039,13398000
2025-02-21,67.83832886494825,69.07315506679002,67.65503182056263,68.83197784423828,21662300
2025-02-24,68.33997023818101,69.19856787140303,67.84797403235736,68.09879302978516,21418400
2025-02-25,68.35927702465378,69.23715834494554,68.23386751036787,68.967041015625,21555600
2025-02-26,68.75479859233234,68.76444774196628,68.0409160824588,68.3013916015625,14531200
2025-02-27,68.22421157192188,69.01527254057217,67.93479597064845,68.3689193725586,16789500
2025-02-28,68.92845038554972,69.04421810727406,68.06986002315978,68.6969223022461,22167400
2025-03-03,67.7611497329903,69.80633521013272,67.2691535030397,69.76774597167969,21717600
2025-03-04,69.52657125429059,70.08610419178467,67.41385637383753,67.71292114257812,25411900
2025-03-05,67.4331559914327,68.24350796351726,67.37526845046588,67.60680389404297,23933600
2025-03-06,67.92515764263472,68.04091800092729,66.99903061542497,67.973388671875,21694000
2025-03-07,67.19197614047393,69.28539268029223,67.19197614047393,68.9091567993164,28393300
2025-03-10,69.42045516345974,70.63599050138228,68.80304202422975,68.92845153808594,25251200
2025-03-11,69.34328049657067,69.49763746994411,68.11810330103775,68.53292846679688,28076400
2025-03-12,67.88657350746068,68.23386932874085,67.27880214014769,67.47174835205078,18923300
2025-03-13,67.77079645527955,67.77079645527955,66.83502769670811,67.16303253173828,15746600
2025-03-14,66.57993449920846,67.30880545698645,66.45359212127332,67.21162414550781,14205100
2025-03-17,67.28937123754457,68.1931716089589,67.13388260707023,68.14458465576172,15634800
2025-03-18,68.13486035711614,68.21260837508463,67.34768206494762,67.42542266845703,12657600
2025-03-19,66.61880918686772,67.42542075338882,66.60908883128297,67.32823944091797,14780000
2025-03-20,67.35739919740189,67.84331321825046,67.14359584191499,67.74613189697266,16295300
2025-03-21,67.74612987944609,67.99880723881111,66.25923420624376,66.73542785644531,47479500
2025-03-24,66.86176957291268,67.13388022744218,66.40500922518423,67.00753784179688,12575400
2025-03-25,67.00753817706658,67.13388056334404,66.66739985720285,66.8714828491211,12513900
2025-03-26,66.97838447384639,68.36809882066044,66.95895117606531,68.04739379882812,14478200
2025-03-27,68.20288716939255,68.99006545175256,68.09598549963268,68.74710845947266,11663400
2025-03-28,68.81513434878494,69.31076867632218,67.57119576665593,68.38753509521484,17412900
2025-03-31,68.73739156049872,69.91330244569295,68.50414752292905,69.6023178100586,24016900
2025-04-01,69.66064141834458,69.88416515305653,69.18444770547514,69.84529113769531,15309100
2025-04-02,69.93274459910334,70.32147729649685,69.04838494163114,69.32049560546875,14606500
2025-04-03,70.43809345331466,71.86667431927378,70.28259742154668,71.11837005615234,24959600
2025-04-04,70.37978789668131,70.95317032039885,67.82388271103628,67.9599380493164,26517300
2025-04-07,64.36415960836703,67.42541130159191,64.18923030465778,66.4438705444336,34258400
2025-04-08,67.01725779581007,68.008526505031,65.85106716497752,66.49246978759766,22774400
